Dataset,Method,1-SPFP,1-SPFN,SP-Score,TC,Modeler,Compression,Average Pairwise P-Distance,Maximum Pairwise P-Distance,Number of Sequences,Reference Length,Estimated Length,Maximum Ungapped Length,Sequence Length Heterogeneity,Gappiness Percentage,Average Gap Length,Median Gap Length,1-SPFP(masked),1-SPFN(masked),TC(masked),Compression(masked),Average Terminal Gap length
TL366,DefaultContrAlign,0.0,0.0,0.0,0.0,0.0,0.662020905923,0.900158730159,0.95,3.0,287.0,190.0,179.0,0.171682765289,0.472706155633,7.82692307692,3.0,0.0,0.0,0.0,0.662020905923,17.3333333333
SF034,DefaultContrAlign,0.578155152451,0.617901828681,0.598028490566,0.233160621762,0.578155152451,0.83829787234,0.74356370335,0.858237547893,8.0,705.0,591.0,435.0,0.160951624707,0.525709219858,7.76178010471,3.0,0.578155152451,0.617901828681,0.233160621762,0.83829787234,6.875
TL657,DefaultContrAlign,0.113268608414,0.163551401869,0.138410005142,0.0,0.113268608414,0.744094488189,0.9298325109,0.945205479452,3.0,254.0,189.0,179.0,0.333450646023,0.47375328084,14.44,4.0,0.113268608414,0.163551401869,0.0,0.744094488189,15.6666666667
SF060,DefaultContrAlign,0.366601778292,0.440232499368,0.40341713883,0.0217054263566,0.366601778292,0.576500422654,0.817340815176,0.923076923077,11.0,1183.0,682.0,539.0,0.217376238786,0.625220932913,10.4307692308,2.0,0.366601778292,0.440232499368,0.0217054263566,0.576500422654,30.0454545455
SF068,DefaultContrAlign,0.615702479339,0.668161434978,0.641931957158,0.440594059406,0.615702479339,0.906504065041,0.746382113821,0.821138211382,3.0,246.0,223.0,214.0,0.184834123223,0.227642276423,4.66666666667,2.0,0.615702479339,0.668161434978,0.440594059406,0.906504065041,7.16666666667
SF015,DefaultContrAlign,0.684754521964,0.742296918768,0.713525720366,0.543307086614,0.684754521964,0.899441340782,0.718155882689,0.826086956522,3.0,179.0,161.0,152.0,0.0759732116593,0.216014897579,5.52380952381,3.0,0.684754521964,0.742296918768,0.543307086614,0.899441340782,4.83333333333
SF096,DefaultContrAlign,0.352185089974,0.407738095238,0.379961592606,0.220238095238,0.352185089974,0.837944664032,0.854911180773,0.916666666667,3.0,253.0,212.0,208.0,0.268476793988,0.33465085639,7.05555555556,3.0,0.352185089974,0.407738095238,0.220238095238,0.837944664032,9.66666666667
SF051,DefaultContrAlign,0.555685814771,0.60152284264,0.578604328705,0.340425531915,0.555685814771,0.905982905983,0.736454024274,0.833333333333,4.0,234.0,212.0,185.0,0.0839407825273,0.291666666667,4.78947368421,2.0,0.555685814771,0.60152284264,0.340425531915,0.905982905983,9.125
SF004,DefaultContrAlign,0.477793696275,0.56239460371,0.520094149993,0.258064516129,0.477793696275,0.74011299435,0.863944464689,0.917431192661,5.0,354.0,262.0,209.0,0.184275608804,0.501129943503,6.7196969697,3.0,0.477793696275,0.56239460371,0.258064516129,0.74011299435,16.5
SF027,DefaultContrAlign,0.373368146214,0.428785607196,0.401076876705,0.0664451827243,0.373368146214,0.778523489933,0.800245106672,0.876923076923,5.0,447.0,348.0,299.0,0.0753885399292,0.407606263982,6.60144927536,3.0,0.373368146214,0.428785607196,0.0664451827243,0.778523489933,9.1
SF251,DefaultContrAlign,0.564102564103,0.6875,0.625801282051,0.393258426966,0.564102564103,0.697986577181,0.740567708033,0.794871794872,4.0,149.0,104.0,101.0,0.0516532236892,0.359060402685,3.62711864407,3.0,0.564102564103,0.6875,0.393258426966,0.697986577181,5.5
SF088,DefaultContrAlign,0.513513513514,0.478417266187,0.49596538985,0.265306122449,0.513513513514,1.05555555556,0.856922602529,0.934782608696,3.0,126.0,133.0,110.0,0.0458817051092,0.169312169312,3.55555555556,2.0,0.513513513514,0.478417266187,0.265306122449,1.05555555556,2.5
TL346,DefaultContrAlign,0.328719723183,0.387755102041,0.358237412612,0.153846153846,0.328719723183,0.824561403509,0.852240392954,0.894117647059,3.0,171.0,141.0,131.0,0.150189959117,0.33918128655,5.11764705882,2.0,0.328719723183,0.387755102041,0.153846153846,0.824561403509,3.16666666667
SF212,DefaultContrAlign,0.519557195572,0.608470181504,0.564013688538,0.267515923567,0.519557195572,0.725,0.845692567758,0.922330097087,5.0,240.0,174.0,158.0,0.0591224215117,0.384166666667,6.58571428571,3.0,0.519557195572,0.608470181504,0.267515923567,0.725,14.8
SF216,DefaultContrAlign,0.126980942828,0.186450662739,0.156715802784,0.0540540540541,0.126980942828,0.47280334728,0.886645212138,0.929824561404,7.0,956.0,452.0,357.0,0.108258495669,0.685744172146,15.2966666667,4.0,0.126980942828,0.186450662739,0.0540540540541,0.47280334728,6.78571428571
SF071,DefaultContrAlign,0.636734693878,0.701123595506,0.668929144692,0.572327044025,0.636734693878,0.855855855856,0.795230788902,0.833333333333,3.0,222.0,190.0,185.0,0.0628434091782,0.213213213213,3.94444444444,2.0,0.636734693878,0.701123595506,0.572327044025,0.855855855856,3.0
SF178,DefaultContrAlign,0.611710323575,0.684482758621,0.648096541098,0.260089686099,0.611710323575,0.849529780564,0.72413100465,0.887573964497,4.0,319.0,271.0,245.0,0.0413504300185,0.274294670846,5.07246376812,3.0,0.611710323575,0.684482758621,0.260089686099,0.849529780564,4.125
SF138,DefaultContrAlign,0.75676023693,0.783391095708,0.770075666319,0.35628742515,0.75676023693,0.89010989011,0.720423334498,0.863070539419,8.0,546.0,486.0,358.0,0.100109357796,0.423076923077,6.89552238806,2.0,0.75676023693,0.783391095708,0.35628742515,0.89010989011,32.375
TL379,DefaultContrAlign,0.0817610062893,0.106557377049,0.0941591916692,0.0,0.0817610062893,0.641025641026,0.884270334182,0.953125,4.0,156.0,100.0,97.0,0.110392623926,0.434294871795,7.32432432432,3.0,0.0817610062893,0.106557377049,0.0,0.641025641026,6.875
SF112,DefaultContrAlign,0.459105158165,0.565164006315,0.51213458224,0.108333333333,0.459105158165,0.627865961199,0.803956517314,0.879032258065,10.0,567.0,356.0,292.0,0.222688029557,0.66684303351,10.8338108883,3.0,0.459105158165,0.565164006315,0.108333333333,0.627865961199,26.7
SF149,DefaultContrAlign,0.744082428293,0.798505790064,0.771294109178,0.138461538462,0.744082428293,0.669090909091,0.747899895915,0.902777777778,19.0,275.0,184.0,123.0,0.127257152624,0.653588516746,8.26876513317,3.0,0.744082428293,0.798505790064,0.138461538462,0.669090909091,28.8684210526
SF043,DefaultContrAlign,0.205167173252,0.272543741588,0.23885545742,0.00884955752212,0.205167173252,0.665938864629,0.840079217461,0.918032786885,5.0,458.0,305.0,291.0,0.217322107717,0.481659388646,11.9891304348,4.0,0.205167173252,0.272543741588,0.00884955752212,0.665938864629,15.0
SF005,DefaultContrAlign,0.834837969003,0.890707644341,0.862772806672,0.46,0.834837969003,0.772277227723,0.770470969964,0.884615384615,14.0,404.0,312.0,250.0,0.0749414708538,0.429632248939,6.6393442623,2.0,0.834837969003,0.890707644341,0.46,0.772277227723,28.4642857143
SF250,DefaultContrAlign,0.675218340611,0.737846704444,0.706532522528,0.187755102041,0.675218340611,0.708920187793,0.784031848506,0.916030534351,10.0,426.0,302.0,239.0,0.137035525767,0.548122065728,8.10763888889,3.0,0.675218340611,0.737846704444,0.187755102041,0.708920187793,45.4
SF093,DefaultContrAlign,0.623757904246,0.6826495304,0.653203717323,0.051724137931,0.623757904246,0.725978647687,0.828496524325,0.926315789474,11.0,281.0,204.0,165.0,0.117727083773,0.516661274668,5.70357142857,2.0,0.623757904246,0.6826495304,0.051724137931,0.725978647687,21.5454545455
SF042,DefaultContrAlign,0.713652633373,0.75278676735,0.733219700361,0.164733178654,0.713652633373,0.761707988981,0.783383294984,0.890476190476,13.0,726.0,553.0,393.0,0.0942614802271,0.527972027972,7.15948275862,3.0,0.713652633373,0.75278676735,0.164733178654,0.761707988981,38.8846153846
SF092,DefaultContrAlign,0.301212938005,0.343978453251,0.322595695628,0.0826446280992,0.301212938005,0.712244897959,0.842436907897,0.923076923077,6.0,490.0,349.0,288.0,0.129467814283,0.515306122449,6.73333333333,3.0,0.301212938005,0.343978453251,0.0826446280992,0.712244897959,20.3333333333
SF128,DefaultContrAlign,0.44264429336,0.461608085684,0.452126189522,0.0515021459227,0.44264429336,0.857487922705,0.854850882711,0.901960784314,10.0,414.0,355.0,226.0,0.124911589854,0.546618357488,6.30362116992,3.0,0.44264429336,0.461608085684,0.0515021459227,0.857487922705,30.0
SF159,DefaultContrAlign,0.192146157077,0.321503865074,0.256825011075,0.0853994490358,0.192146157077,0.497893850042,0.844538752305,0.905882352941,6.0,1187.0,591.0,432.0,0.077443761699,0.676354956473,17.0815602837,4.0,0.192146157077,0.321503865074,0.0853994490358,0.497893850042,54.75
SF191,DefaultContrAlign,0.750937332619,0.793884484711,0.772410908665,0.526570048309,0.750937332619,0.875939849624,0.751315502523,0.801169590643,5.0,266.0,233.0,213.0,0.0407684244397,0.247368421053,3.39175257732,3.0,0.750937332619,0.793884484711,0.526570048309,0.875939849624,5.5
SF160,DefaultContrAlign,0.128676470588,0.174418604651,0.15154753762,0.0689655172414,0.128676470588,0.700170357751,0.852583504875,0.880208333333,3.0,587.0,411.0,376.0,0.170707870956,0.429869392391,5.96062992126,3.0,0.128676470588,0.174418604651,0.0689655172414,0.700170357751,22.5
SF304,DefaultContrAlign,0.746835443038,0.751224289912,0.749029866475,0.344680851064,0.746835443038,0.996226415094,0.728952254808,0.895287958115,6.0,265.0,264.0,226.0,0.0310079789855,0.169811320755,2.7,2.0,0.746835443038,0.751224289912,0.344680851064,0.996226415094,3.16666666667
SF311,DefaultContrAlign,0.572195121951,0.627776291143,0.599985706547,0.0735294117647,0.572195121951,0.797356828194,0.837572243464,0.892655367232,7.0,454.0,362.0,275.0,0.136097371602,0.48741346759,6.85398230088,2.0,0.572195121951,0.627776291143,0.0735294117647,0.797356828194,28.3571428571
SF223,DefaultContrAlign,0.859504132231,0.870292887029,0.86489850963,0.645833333333,0.859504132231,0.961165048544,0.750037012096,0.837837837838,4.0,103.0,99.0,97.0,0.104379412378,0.143203883495,3.47058823529,3.0,0.859504132231,0.870292887029,0.645833333333,0.961165048544,2.125
SF146,DefaultContrAlign,0.419834238354,0.497291807718,0.458563023036,0.0460405156538,0.419834238354,0.702179176755,0.82164523058,0.918552036199,9.0,826.0,580.0,399.0,0.0757628826025,0.566316922249,10.1690821256,3.0,0.419834238354,0.497291807718,0.0460405156538,0.702179176755,37.0555555556
TL722,DefaultContrAlign,0.814371257485,0.906666666667,0.860518962076,0.836538461538,0.814371257485,0.848275862069,0.853421368547,0.9,3.0,145.0,123.0,123.0,0.0568946947551,0.202298850575,4.88888888889,3.5,0.814371257485,0.906666666667,0.836538461538,0.848275862069,3.5
TL473,DefaultContrAlign,0.468965517241,0.495145631068,0.482055574155,0.12987012987,0.468965517241,0.888888888889,0.872143572144,0.952380952381,4.0,108.0,96.0,93.0,0.116741781023,0.256944444444,3.08333333333,1.0,0.468965517241,0.495145631068,0.12987012987,0.888888888889,3.75
SF229,DefaultContrAlign,0.510238429173,0.577277054903,0.543757742038,0.186390532544,0.510238429173,0.783261802575,0.767366493491,0.915789473684,6.0,466.0,365.0,305.0,0.109294230565,0.416309012876,6.46666666667,2.0,0.510238429173,0.577277054903,0.186390532544,0.783261802575,12.0833333333
SF118,DefaultContrAlign,0.80006709158,0.882679496669,0.841373294125,0.429906542056,0.80006709158,0.687116564417,0.751939896246,0.926470588235,9.0,163.0,112.0,96.0,0.0509511721933,0.445126107703,5.77876106195,2.0,0.80006709158,0.882679496669,0.429906542056,0.687116564417,13.2222222222
TL327,DefaultContrAlign,0.0,0.0,0.0,0.0,0.0,0.68956043956,0.888970300223,0.941176470588,3.0,364.0,251.0,218.0,0.104887501937,0.451465201465,14.9393939394,12.0,0.0,0.0,0.0,0.68956043956,23.1666666667
SF046,DefaultContrAlign,0.30850560202,0.401272577997,0.354889090008,0.0906976744186,0.30850560202,0.635948210206,0.763719850898,0.864406779661,9.0,1313.0,835.0,754.0,0.606549882584,0.623000761615,16.5067264574,3.0,0.30850560202,0.401272577997,0.0906976744186,0.635948210206,119.388888889
TL026,DefaultContrAlign,0.135458167331,0.175257731959,0.155357949645,0.0,0.135458167331,0.782352941176,0.938006930994,0.942028985507,3.0,170.0,133.0,121.0,0.191197417991,0.401960784314,5.125,3.0,0.135458167331,0.175257731959,0.0,0.782352941176,6.0
SF291,DefaultContrAlign,0.380424143556,0.421395012649,0.400909578103,0.0,0.380424143556,0.797909407666,0.798769006994,0.917355371901,7.0,287.0,229.0,180.0,0.0751864405682,0.434544549527,5.16568047337,2.0,0.380424143556,0.421395012649,0.0,0.797909407666,20.0714285714
SF141,DefaultContrAlign,0.704072790295,0.744047619048,0.724060204671,0.364583333333,0.704072790295,0.868312757202,0.716564943831,0.845528455285,6.0,243.0,211.0,203.0,0.14983650177,0.291495198903,7.20338983051,3.0,0.704072790295,0.744047619048,0.364583333333,0.868312757202,3.33333333333
SF243,DefaultContrAlign,0.582341891046,0.609836065574,0.59608897831,0.187969924812,0.582341891046,0.915151515152,0.787105769092,0.918367346939,6.0,165.0,151.0,124.0,0.0547187246928,0.284848484848,4.47619047619,3.0,0.582341891046,0.609836065574,0.187969924812,0.915151515152,4.16666666667
SF283,DefaultContrAlign,0.475457170356,0.530612244898,0.503034707627,0.149560117302,0.475457170356,0.76170212766,0.812432058982,0.884353741497,6.0,470.0,358.0,333.0,0.231664036989,0.439716312057,5.96153846154,2.0,0.475457170356,0.530612244898,0.149560117302,0.76170212766,7.58333333333
SF316,DefaultContrAlign,0.589801557398,0.641705383985,0.615753470691,0.416666666667,0.589801557398,0.811059907834,0.768021707351,0.824242424242,5.0,651.0,528.0,517.0,0.101233224678,0.321658986175,5.13235294118,2.0,0.589801557398,0.641705383985,0.416666666667,0.811059907834,8.4
SF079,DefaultContrAlign,0.122461170848,0.137032085561,0.129746628205,0.0262295081967,0.122461170848,0.737481031866,0.894437225651,0.924686192469,4.0,659.0,486.0,440.0,0.160240142019,0.452579666161,6.48369565217,2.0,0.122461170848,0.137032085561,0.0262295081967,0.737481031866,13.25
SF245,DefaultContrAlign,0.604511278195,0.655078761543,0.629795019869,0.292372881356,0.604511278195,0.857534246575,0.796293459073,0.850241545894,5.0,365.0,313.0,296.0,0.184018011205,0.37095890411,6.15454545455,2.0,0.604511278195,0.655078761543,0.292372881356,0.857534246575,13.3
SF028,DefaultContrAlign,0.385585585586,0.430583501006,0.408084543296,0.242424242424,0.385585585586,0.782608695652,0.851608540268,0.919540229885,4.0,161.0,126.0,116.0,0.0831630914123,0.346273291925,6.55882352941,6.0,0.385585585586,0.430583501006,0.242424242424,0.782608695652,5.5
SF086,DefaultContrAlign,0.541224489796,0.6228276186,0.582026054198,0.117346938776,0.541224489796,0.761904761905,0.808176326615,0.913043478261,7.0,315.0,240.0,169.0,0.159819250317,0.543310657596,11.1962616822,4.0,0.541224489796,0.6228276186,0.117346938776,0.761904761905,31.1428571429
SF049,DefaultContrAlign,0.534255185418,0.594821553534,0.564538369476,0.0952380952381,0.534255185418,0.764367816092,0.784334533193,0.90990990991,7.0,348.0,266.0,216.0,0.147198679081,0.47947454844,6.5988700565,2.0,0.534255185418,0.594821553534,0.0952380952381,0.764367816092,29.9285714286
SF194,DefaultContrAlign,0.63908045977,0.679706601467,0.659393530619,0.51724137931,0.63908045977,0.906077348066,0.702223149984,0.805970149254,3.0,181.0,164.0,158.0,0.0439152211971,0.156537753223,2.74193548387,2.0,0.63908045977,0.679706601467,0.51724137931,0.906077348066,0.166666666667
SF085,DefaultContrAlign,0.860692241581,0.878609028553,0.869650635067,0.589494163424,0.860692241581,0.889387144993,0.729070242243,0.83698296837,8.0,669.0,595.0,516.0,0.0451394393187,0.26980568012,4.87837837838,2.0,0.860692241581,0.878609028553,0.589494163424,0.889387144993,29.625
TL347,DefaultContrAlign,0.158904109589,0.211678832117,0.185291470853,0.0471698113208,0.158904109589,0.748120300752,0.895096801347,0.931818181818,3.0,266.0,199.0,193.0,0.2619782057,0.428571428571,7.4347826087,3.0,0.158904109589,0.211678832117,0.0471698113208,0.748120300752,8.33333333333
TL001,DefaultContrAlign,0.0594795539033,0.0720720720721,0.0657758129877,0.0,0.0594795539033,0.810650887574,0.90182946104,0.958333333333,3.0,169.0,137.0,116.0,0.0888260275974,0.368836291913,5.66666666667,2.0,0.0594795539033,0.0720720720721,0.0,0.810650887574,14.5
SF239,DefaultContrAlign,0.737391304348,0.80303030303,0.770210803689,0.514563106796,0.737391304348,0.8515625,0.723936433557,0.823529411765,4.0,128.0,109.0,105.0,0.0428505364555,0.212890625,2.94594594595,2.0,0.737391304348,0.80303030303,0.514563106796,0.8515625,3.375
SF072,DefaultContrAlign,0.727488151659,0.814323607427,0.770905879543,0.525,0.727488151659,0.801801801802,0.783952404347,0.864406779661,4.0,111.0,89.0,83.0,0.0632420879784,0.301801801802,4.96296296296,3.0,0.727488151659,0.814323607427,0.525,0.801801801802,9.25
SF269,DefaultContrAlign,0.8102,0.832682425488,0.821441212744,0.548507462687,0.8102,0.910569105691,0.731683966597,0.834101382488,7.0,369.0,336.0,283.0,0.0472141848749,0.299651567944,4.37288135593,2.0,0.8102,0.832682425488,0.548507462687,0.910569105691,3.14285714286
SF111,DefaultContrAlign,0.487580194111,0.563069908815,0.525325051463,0.148255813953,0.487580194111,0.669477234401,0.847513331224,0.901639344262,8.0,593.0,397.0,288.0,0.0807568693269,0.554806070826,8.65789473684,3.0,0.487580194111,0.563069908815,0.148255813953,0.669477234401,48.1875
SF022,DefaultContrAlign,0.489130434783,0.524068322981,0.506599378882,0.129032258065,0.489130434783,0.842767295597,0.818228614145,0.918918918919,6.0,159.0,134.0,125.0,0.159776111959,0.337526205451,3.83333333333,1.0,0.489130434783,0.524068322981,0.129032258065,0.842767295597,10.1666666667
TL046,DefaultContrAlign,0.0457746478873,0.0577777777778,0.0517762128326,0.0229885057471,0.0457746478873,0.794444444444,0.921415262001,0.95652173913,3.0,180.0,143.0,141.0,0.254136275261,0.377777777778,4.85714285714,3.0,0.0457746478873,0.0577777777778,0.0229885057471,0.794444444444,2.66666666667
SF165,DefaultContrAlign,0.271889400922,0.3,0.285944700461,0.0,0.271889400922,0.908713692946,0.835107088955,0.921348314607,4.0,241.0,219.0,168.0,0.194910447756,0.422199170124,6.07462686567,2.0,0.271889400922,0.3,0.0,0.908713692946,14.75
SF100,DefaultContrAlign,0.222267426092,0.256735588972,0.239501507532,0.0407766990291,0.222267426092,0.663849765258,0.871213888501,0.913333333333,7.0,1065.0,707.0,471.0,0.0528300414316,0.582293762575,8.91375770021,4.0,0.222267426092,0.256735588972,0.0407766990291,0.663849765258,26.5714285714
SF204,DefaultContrAlign,0.0892131069122,0.104044630404,0.0966288686583,0.0428571428571,0.0892131069122,0.622873900293,0.895910175457,0.960264900662,7.0,1705.0,1062.0,786.0,0.254982378661,0.642061164642,13.2120689655,3.0,0.0892131069122,0.104044630404,0.0428571428571,0.622873900293,85.5
SF082,DefaultContrAlign,0.446103896104,0.516541353383,0.481322624744,0.0851063829787,0.446103896104,0.672619047619,0.82981936609,0.939393939394,7.0,168.0,113.0,98.0,0.110623748198,0.502551020408,6.71590909091,4.0,0.446103896104,0.516541353383,0.0851063829787,0.672619047619,12.7857142857
SF200,DefaultContrAlign,0.378420641126,0.398353909465,0.388387275295,0.0771428571429,0.378420641126,0.91628959276,0.820529962658,0.92700729927,6.0,442.0,405.0,374.0,0.464800409766,0.453996983409,7.81818181818,2.0,0.378420641126,0.398353909465,0.0771428571429,0.91628959276,44.5
TL400,DefaultContrAlign,0.0,0.0,0.0,0.0,0.0,0.727915194346,0.921671671672,0.959459459459,3.0,283.0,206.0,149.0,0.0154993360856,0.478209658422,10.15,4.5,0.0,0.0,0.0,0.727915194346,14.6666666667
SF158,DefaultContrAlign,0.263744864019,0.282718120805,0.273231492412,0.0,0.263744864019,0.689750692521,0.887802866891,0.958904109589,11.0,361.0,249.0,170.0,0.20824959361,0.64996222614,8.43464052288,3.0,0.263744864019,0.282718120805,0.0,0.689750692521,28.8181818182
SF076,DefaultContrAlign,0.486957499438,0.5231308129,0.505044156169,0.0374531835206,0.486957499438,0.792607802875,0.871778568553,0.945273631841,10.0,487.0,386.0,268.0,0.10426935679,0.527310061602,6.40399002494,2.0,0.486957499438,0.5231308129,0.0374531835206,0.792607802875,36.95
TL167,DefaultContrAlign,0.0803571428571,0.12,0.100178571429,0.0,0.0803571428571,0.675,0.875042735043,0.92,3.0,160.0,108.0,103.0,0.16376615511,0.452083333333,10.85,4.0,0.0803571428571,0.12,0.0,0.675,12.5
TL079,ProbAlign,0.180327868852,0.173684210526,0.177006039689,0.0277777777778,0.180327868852,0.936507936508,0.869500484864,0.90625,3.0,126.0,118.0,98.0,0.178715397901,0.320105820106,4.48148148148,2.0,0.180327868852,0.173684210526,0.0277777777778,0.936507936508,7.33333333333
SF263,ProbAlign,0.633782483157,0.634698795181,0.634240639169,0.205607476636,0.633782483157,0.837696335079,0.830240634165,0.916666666667,8.0,191.0,160.0,113.0,0.130621883753,0.510471204188,5.90909090909,3.0,0.633782483157,0.634698795181,0.205607476636,0.837696335079,20.9375
SF185,ProbAlign,0.71298405467,0.727906976744,0.720445515707,0.423076923077,0.71298405467,0.890410958904,0.778929961678,0.928571428571,7.0,73.0,65.0,59.0,0.150101631581,0.348336594912,4.81081081081,1.0,0.71298405467,0.727906976744,0.423076923077,0.890410958904,9.57142857143
SF169,ProbAlign,0.804469273743,0.834644365323,0.819556819533,0.437837837838,0.804469273743,0.810344827586,0.804968510509,0.904,14.0,232.0,188.0,165.0,0.0415187400804,0.360837438424,4.56031128405,3.0,0.804469273743,0.834644365323,0.437837837838,0.810344827586,14.2142857143
SF054,ProbAlign,0.788548451416,0.855499873815,0.822024162615,0.345911949686,0.788548451416,0.677716390424,0.759799173129,0.887254901961,17.0,543.0,368.0,270.0,0.0615988962532,0.556277759723,8.17675159236,3.0,0.788548451416,0.855499873815,0.345911949686,0.677716390424,30.7058823529
SF175,ProbAlign,0.771084337349,0.838427947598,0.804756142474,0.632183908046,0.771084337349,0.895161290323,0.632431818956,0.704225352113,3.0,124.0,111.0,102.0,0.0783815494666,0.241935483871,6.42857142857,4.0,0.771084337349,0.838427947598,0.632183908046,0.895161290323,4.0
SF032,ProbAlign,0.322225924692,0.352790952207,0.337508438449,0.0198675496689,0.322225924692,0.805626598465,0.815565714707,0.937888198758,6.0,391.0,315.0,272.0,0.145015761254,0.387468030691,5.41071428571,2.0,0.322225924692,0.352790952207,0.0198675496689,0.805626598465,16.6666666667
SF117,ProbAlign,0.543981481481,0.534090909091,0.539036195286,0.406976744186,0.543981481481,1.00706713781,0.818241190334,0.956043956044,3.0,283.0,285.0,273.0,0.379815525196,0.255594817432,8.68,2.0,0.543981481481,0.534090909091,0.406976744186,1.00706713781,21.5
SF108,ProbAlign,0.16,0.154050464807,0.157025232404,0.0,0.16,0.987387387387,0.819956140351,0.850877192982,3.0,555.0,548.0,456.0,0.253779791238,0.348948948949,6.67816091954,2.0,0.16,0.154050464807,0.0,0.987387387387,41.5
TL272,ProbAlign,0.55773955774,0.654178674352,0.605959116046,0.391304347826,0.55773955774,0.743362831858,0.864721494374,0.916666666667,4.0,113.0,84.0,77.0,0.0671023582939,0.349557522124,4.51428571429,2.0,0.55773955774,0.654178674352,0.391304347826,0.743362831858,7.625
SF038,ProbAlign,0.808974358974,0.839095744681,0.824035051828,0.713235294118,0.808974358974,0.963525835866,0.686902947154,0.7265625,3.0,329.0,317.0,292.0,0.0396431541769,0.147922998987,3.65,1.5,0.808974358974,0.839095744681,0.713235294118,0.963525835866,4.16666666667
SF077,ProbAlign,0.610495907559,0.66283324621,0.636664576885,0.17816091954,0.610495907559,0.828947368421,0.763470643488,0.895833333333,9.0,228.0,189.0,150.0,0.0614809536563,0.417153996101,5.21951219512,3.0,0.610495907559,0.66283324621,0.17816091954,0.828947368421,13.1111111111
SF270,ProbAlign,0.862196409715,0.881749460043,0.871972934879,0.697674418605,0.862196409715,0.945378151261,0.748275757806,0.804469273743,5.0,238.0,225.0,209.0,0.030700162866,0.156302521008,4.32558139535,3.0,0.862196409715,0.881749460043,0.697674418605,0.945378151261,3.9
SF061,ProbAlign,0.675,0.700162074554,0.687581037277,0.4,0.675,0.882882882883,0.791706587947,0.879310344828,5.0,111.0,98.0,84.0,0.139784741136,0.333333333333,6.60714285714,4.0,0.675,0.700162074554,0.4,0.882882882883,10.6
TL332,ProbAlign,0.299465240642,0.370860927152,0.335163083897,0.152542372881,0.299465240642,0.823863636364,0.869749045281,0.936170212766,3.0,176.0,145.0,120.0,0.272569753438,0.467803030303,10.2916666667,2.0,0.299465240642,0.370860927152,0.152542372881,0.823863636364,23.5
SF174,ProbAlign,0.959183673469,1.0,0.979591836735,1.0,0.959183673469,0.903614457831,0.648857526882,0.677419354839,3.0,83.0,75.0,75.0,0.0945397122994,0.160642570281,5.71428571429,6.0,0.959183673469,1.0,1.0,0.903614457831,4.66666666667
SF296,ProbAlign,0.66966966967,0.71935483871,0.69451225419,0.491525423729,0.66966966967,0.91975308642,0.716047482211,0.802083333333,3.0,162.0,149.0,131.0,0.040104738718,0.22633744856,4.78260869565,4.0,0.66966966967,0.71935483871,0.491525423729,0.91975308642,0.666666666667
SF252,ProbAlign,0.467161016949,0.446356275304,0.456758646126,0.216,0.467161016949,0.899470899471,0.853372513515,0.947368421053,5.0,189.0,170.0,130.0,0.0696045975493,0.35873015873,4.77464788732,3.0,0.467161016949,0.446356275304,0.216,0.899470899471,7.0
SF319,ProbAlign,0.50852514919,0.62558993183,0.56705754051,0.260115606936,0.50852514919,0.740554156171,0.814322946983,0.890909090909,5.0,794.0,588.0,485.0,0.403615716624,0.578085642317,22.95,3.5,0.50852514919,0.62558993183,0.260115606936,0.740554156171,104.8
SF135,ProbAlign,0.323699421965,0.477611940299,0.400655681132,0.202868852459,0.323699421965,0.742828882295,0.781737597462,0.827433628319,3.0,1011.0,751.0,595.0,0.0348577205539,0.431585888559,16.5696202532,7.0,0.323699421965,0.477611940299,0.202868852459,0.742828882295,12.3333333333
SF144,ProbAlign,0.474174653887,0.552762259466,0.513468456677,0.088,0.474174653887,0.729981378026,0.792134176935,0.914285714286,7.0,537.0,392.0,264.0,0.137345778507,0.580207501995,10.6390243902,4.0,0.474174653887,0.552762259466,0.088,0.729981378026,18.5
SF024,ProbAlign,0.390062859436,0.382541972718,0.386302416077,0.0723514211886,0.390062859436,0.747046186896,0.841515202858,0.948051948052,11.0,1862.0,1391.0,572.0,0.167346209007,0.743433258471,17.89306698,5.0,0.390062859436,0.382541972718,0.0723514211886,0.747046186896,114.363636364
SF129,ProbAlign,0.604684788895,0.621212121212,0.612948455054,0.230303030303,0.604684788895,0.966173361522,0.755606038075,0.885057471264,6.0,473.0,457.0,359.0,0.171785792435,0.388653981677,6.85093167702,2.0,0.604684788895,0.621212121212,0.230303030303,0.966173361522,32.1666666667
SF188,ProbAlign,0.772548505506,0.784791583433,0.77867004447,0.343195266272,0.772548505506,0.869888475836,0.748222392735,0.898550724638,11.0,269.0,234.0,182.0,0.0897634331777,0.427847245691,5.52838427948,2.0,0.772548505506,0.784791583433,0.343195266272,0.869888475836,9.36363636364
SF227,ProbAlign,0.818122977346,0.834874504624,0.826498740985,0.693430656934,0.818122977346,0.942942942943,0.725282838924,0.76862745098,4.0,333.0,314.0,302.0,0.0646546696234,0.16966966967,3.22857142857,2.0,0.818122977346,0.834874504624,0.693430656934,0.942942942943,4.375
SF098,ProbAlign,0.414580265096,0.459591836735,0.437086050915,0.184782608696,0.414580265096,0.848232848233,0.8393968564,0.896739130435,4.0,481.0,408.0,336.0,0.144108905895,0.406964656965,5.67391304348,3.0,0.414580265096,0.459591836735,0.184782608696,0.848232848233,12.0
